icao24,ground_icao,ground_iata,ground_city,prev_dep_icao,prev_arr_icao,next_dep_icao,next_arr_icao,prev_arr_time_unix,next_dep_time_unix,prev_arr_time_utc,next_dep_time_utc,turnaround_min
c0187a,CYVR,YVR,Vancouver,CYEG,CYVR,CYVR,CYEG,1757552818,1757895166,2025-09-11T01:06:58+00:00,2025-09-15T00:12:46+00:00,5705
c03bf7,CYYC,YYC,Calgary,CYVR,CYYC,CYYC,CYVR,1756745216,1756751882,2025-09-01T16:46:56+00:00,2025-09-01T18:38:02+00:00,111
c03bf7,CYVR,YVR,Vancouver,CYYC,CYVR,CYVR,CYYC,1757729905,1757904528,2025-09-13T02:18:25+00:00,2025-09-15T02:48:48+00:00,2910
c080ac,CYYC,YYC,Calgary,CYVR,CYYC,CYYC,CYYZ,1757081332,1757119150,2025-09-05T14:08:52+00:00,2025-09-06T00:39:10+00:00,630
c080ac,CYYZ,YYZ,Toronto,CYYC,CYYZ,CYYZ,CYEG,1757131196,1757163490,2025-09-06T03:59:56+00:00,2025-09-06T12:58:10+00:00,538
c080ac,CYEG,YEG,Edmonton,CYYZ,CYEG,CYEG,CYYZ,1757177003,1757311976,2025-09-06T16:43:23+00:00,2025-09-08T06:12:56+00:00,2249
c080ac,CYYZ,YYZ,Toronto,CYEG,CYYZ,CYYZ,CYVR,1757323672,1757340460,2025-09-08T09:27:52+00:00,2025-09-08T14:07:40+00:00,279
c080ac,CYVR,YVR,Vancouver,CYYZ,CYVR,CYVR,CYYC,1757574674,1757606572,2025-09-11T07:11:14+00:00,2025-09-11T16:02:52+00:00,531
c080ac,CYYC,YYC,Calgary,CYVR,CYYC,CYYC,CYVR,1757610498,1757656210,2025-09-11T17:08:18+00:00,2025-09-12T05:50:10+00:00,761
c080ac,CYVR,YVR,Vancouver,CYYC,CYVR,CYVR,CYYC,1757659919,1757724141,2025-09-12T06:51:59+00:00,2025-09-13T00:42:21+00:00,1070
c080ac,CYYC,YYC,Calgary,CYVR,CYYC,CYYC,CYVR,1757727860,1757734935,2025-09-13T01:44:20+00:00,2025-09-13T03:42:15+00:00,117
c080ac,CYVR,YVR,Vancouver,CYYC,CYVR,CYVR,CYYC,1757738799,1757772616,2025-09-13T04:46:39+00:00,2025-09-13T14:10:16+00:00,563
c080ac,CYYC,YYC,Calgary,CYVR,CYYC,CYYC,CYVR,1757776337,1757784000,2025-09-13T15:12:17+00:00,2025-09-13T17:20:00+00:00,127
c080ac,CYVR,YVR,Vancouver,CYYC,CYVR,CYVR,CYYC,1757788106,1757793230,2025-09-13T18:28:26+00:00,2025-09-13T19:53:50+00:00,85
c080ac,CYYC,YYC,Calgary,CYVR,CYYC,CYYC,CYVR,1757796893,1757809636,2025-09-13T20:54:53+00:00,2025-09-14T00:27:16+00:00,212
c080ac,CYVR,YVR,Vancouver,CYYC,CYVR,CYVR,CYYC,1757813686,1757817813,2025-09-14T01:34:46+00:00,2025-09-14T02:43:33+00:00,68
c080ac,CYYC,YYC,Calgary,CYVR,CYYC,CYYC,CYEG,1757821449,1757828280,2025-09-14T03:44:09+00:00,2025-09-14T05:38:00+00:00,113
c080ac,CYVR,YVR,Vancouver,CYYC,CYVR,CYVR,CYYC,1757870109,1757875507,2025-09-14T17:15:09+00:00,2025-09-14T18:45:07+00:00,89
c080ac,CYYC,YYC,Calgary,CYVR,CYYC,CYYC,CYVR,1757879300,1757884426,2025-09-14T19:48:20+00:00,2025-09-14T21:13:46+00:00,85
c01d7e,CYVR,YVR,Vancouver,CYYC,CYVR,CYVR,CYYC,1756695743,1756738662,2025-09-01T03:02:23+00:00,2025-09-01T14:57:42+00:00,715
c01d7e,CYYC,YYC,Calgary,CYVR,CYYC,CYYC,CYVR,1756742450,1756747200,2025-09-01T16:00:50+00:00,2025-09-01T17:20:00+00:00,79
c01d7e,CYVR,YVR,Vancouver,CYEG,CYVR,CYVR,CYYC,1756787866,1756825009,2025-09-02T04:37:46+00:00,2025-09-02T14:56:49+00:00,619
c01d7e,CYYC,YYC,Calgary,CYVR,CYYC,CYYC,CYVR,1756828961,1756833346,2025-09-02T16:02:41+00:00,2025-09-02T17:15:46+00:00,73
c01d7e,CYVR,YVR,Vancouver,CYYC,CYVR,CYVR,CYEG,1756837222,1756842481,2025-09-02T18:20:22+00:00,2025-09-02T19:48:01+00:00,87
c01d7e,CYEG,YEG,Edmonton,CYVR,CYEG,CYEG,CYVR,1756864575,1756916605,2025-09-03T01:56:15+00:00,2025-09-03T16:23:25+00:00,867
c01d7e,CYVR,YVR,Vancouver,CYEG,CYVR,CYVR,CYYC,1756920807,1756925945,2025-09-03T17:33:27+00:00,2025-09-03T18:59:05+00:00,85
c01d7e,CYYC,YYC,Calgary,CYVR,CYYC,CYYC,CYYZ,1756929916,1757118577,2025-09-03T20:05:16+00:00,2025-09-06T00:29:37+00:00,3144
c01d7e,CYYZ,YYZ,Toronto,CYYC,CYYZ,CYYZ,CYVR,1757131168,1757181754,2025-09-06T03:59:28+00:00,2025-09-06T18:02:34+00:00,843
c01d7e,CYVR,YVR,Vancouver,CYYZ,CYVR,CYVR,CYYZ,1757198434,1757203845,2025-09-06T22:40:34+00:00,2025-09-07T00:10:45+00:00,90
c01d7e,CYYZ,YYZ,Toronto,CYVR,CYYZ,CYYZ,CYVR,1757218709,1757267979,2025-09-07T04:18:29+00:00,2025-09-07T17:59:39+00:00,821
c01d7e,CYVR,YVR,Vancouver,CYYZ,CYVR,CYVR,CYYZ,1757285378,1757289968,2025-09-07T22:49:38+00:00,2025-09-08T00:06:08+00:00,76
c01d7e,CYYZ,YYZ,Toronto,CYVR,CYYZ,CYYZ,CYEG,1757305817,1757329622,2025-09-08T04:30:17+00:00,2025-09-08T11:07:02+00:00,396
c01d7e,CYYC,YYC,Calgary,CYYZ,CYYC,CYYC,CYYZ,1757570338,1757574695,2025-09-11T05:58:58+00:00,2025-09-11T07:11:35+00:00,72
c01d7e,CYYZ,YYZ,Toronto,CYYC,CYYZ,CYYZ,CYYC,1757587288,1757686800,2025-09-11T10:41:28+00:00,2025-09-12T14:20:00+00:00,1658
c02fed,CYVR,YVR,Vancouver,CYUL,CYVR,CYVR,CYYZ,1756712360,1756738575,2025-09-01T07:39:20+00:00,2025-09-01T14:56:15+00:00,436
c02fed,CYYZ,YYZ,Toronto,CYVR,CYYZ,CYYZ,CYUL,1756753313,1757171706,2025-09-01T19:01:53+00:00,2025-09-06T15:15:06+00:00,6973
c02fed,CYUL,YUL,Montreal,CYYZ,CYUL,CYUL,CYYZ,1757175597,1757263444,2025-09-06T16:19:57+00:00,2025-09-07T16:44:04+00:00,1464
c02fed,CYYZ,YYZ,Toronto,CYEG,CYYZ,CYYZ,CYYC,1757302225,1757473178,2025-09-08T03:30:25+00:00,2025-09-10T02:59:38+00:00,2849
c02fed,CYYC,YYC,Calgary,CYYZ,CYYC,CYYC,CYVR,1757486361,1757514690,2025-09-10T06:39:21+00:00,2025-09-10T14:31:30+00:00,472
c02fed,CYYC,YYC,Calgary,CYYZ,CYYC,CYYC,CYUL,1757746357,1757765610,2025-09-13T06:52:37+00:00,2025-09-13T12:13:30+00:00,320
c02fed,CYUL,YUL,Montreal,CYYC,CYUL,CYUL,CYEG,1757779287,1757785500,2025-09-13T16:01:27+00:00,2025-09-13T17:45:00+00:00,103
c08857,CYYZ,YYZ,Toronto,CYVR,CYYZ,CYYZ,CYUL,1756753884,1757215136,2025-09-01T19:11:24+00:00,2025-09-07T03:18:56+00:00,7687
c08857,CYUL,YUL,Montreal,CYYZ,CYUL,CYUL,CYYZ,1757218218,1757243010,2025-09-07T04:10:18+00:00,2025-09-07T11:03:30+00:00,413
c08857,CYYZ,YYZ,Toronto,CYVR,CYYZ,CYYZ,CYUL,1757411098,1757782861,2025-09-09T09:44:58+00:00,2025-09-13T17:01:01+00:00,6196
c08857,CYUL,YUL,Montreal,CYYZ,CYUL,CYUL,CYYZ,1757786171,1757791450,2025-09-13T17:56:11+00:00,2025-09-13T19:24:10+00:00,87
c08857,CYYZ,YYZ,Toronto,CYUL,CYYZ,CYYZ,CYUL,1757794788,1757868512,2025-09-13T20:19:48+00:00,2025-09-14T16:48:32+00:00,1228
c08857,CYUL,YUL,Montreal,CYYZ,CYUL,CYUL,CYYZ,1757872133,1757880460,2025-09-14T17:48:53+00:00,2025-09-14T20:07:40+00:00,138
c00700,CYVR,YVR,Vancouver,CYEG,CYVR,CYVR,CYEG,1757013209,1757087077,2025-09-04T19:13:29+00:00,2025-09-05T15:44:37+00:00,1231
c00700,CYEG,YEG,Edmonton,CYVR,CYEG,CYEG,CYVR,1757091015,1757280013,2025-09-05T16:50:15+00:00,2025-09-07T21:20:13+00:00,3149
c00700,CYVR,YVR,Vancouver,CYYC,CYVR,CYVR,CYEG,1757303573,1757345400,2025-09-08T03:52:53+00:00,2025-09-08T15:30:00+00:00,697
c00700,CYEG,YEG,Edmonton,CYVR,CYEG,CYEG,CYVR,1757349647,1757553297,2025-09-08T16:40:47+00:00,2025-09-11T01:14:57+00:00,3394
c00700,CYVR,YVR,Vancouver,CYEG,CYVR,CYVR,CYEG,1757557364,1757601397,2025-09-11T02:22:44+00:00,2025-09-11T14:36:37+00:00,733
c00700,CYYC,YYC,Calgary,CYVR,CYYC,CYYC,CYVR,1757725725,1757732343,2025-09-13T01:08:45+00:00,2025-09-13T02:59:03+00:00,110
c00700,CYVR,YVR,Vancouver,CYYC,CYVR,CYVR,CYYC,1757736171,1757777590,2025-09-13T04:02:51+00:00,2025-09-13T15:33:10+00:00,690
c00700,CYYC,YYC,Calgary,CYVR,CYYC,CYYC,CYVR,1757781259,1757787193,2025-09-13T16:34:19+00:00,2025-09-13T18:13:13+00:00,98
c00700,CYVR,YVR,Vancouver,CYYC,CYVR,CYVR,CYEG,1757813180,1757875966,2025-09-14T01:26:20+00:00,2025-09-14T18:52:46+00:00,1046
c010cb,CYUL,YUL,Montreal,CYYZ,CYUL,CYUL,CYYZ,1756940392,1756946531,2025-09-03T22:59:52+00:00,2025-09-04T00:42:11+00:00,102
c010cb,CYYZ,YYZ,Toronto,CYUL,CYYZ,CYYZ,CYYC,1756949920,1757093520,2025-09-04T01:38:40+00:00,2025-09-05T17:32:00+00:00,2393
c010cb,CYYC,YYC,Calgary,CYYZ,CYYC,CYYC,CYYZ,1757224130,1757293354,2025-09-07T05:48:50+00:00,2025-09-08T01:02:34+00:00,1153
c010cb,CYYZ,YYZ,Toronto,CYYC,CYYZ,CYYZ,CYUL,1757305283,1757343870,2025-09-08T04:21:23+00:00,2025-09-08T15:04:30+00:00,643
c010cb,CYUL,YUL,Montreal,CYYZ,CYUL,CYUL,CYYZ,1757347409,1757352530,2025-09-08T16:03:29+00:00,2025-09-08T17:28:50+00:00,85
c010cb,CYYZ,YYZ,Toronto,CYUL,CYYZ,CYYZ,CYUL,1757355760,1757362233,2025-09-08T18:22:40+00:00,2025-09-08T20:10:33+00:00,107
c010cb,CYUL,YUL,Montreal,CYYZ,CYUL,CYUL,CYYZ,1757365318,1757464715,2025-09-08T21:01:58+00:00,2025-09-10T00:38:35+00:00,1656
c010cb,CYYZ,YYZ,Toronto,CYUL,CYYZ,CYYZ,CYYC,1757467769,1757554283,2025-09-10T01:29:29+00:00,2025-09-11T01:31:23+00:00,1441
c010cb,CYYC,YYC,Calgary,CYYZ,CYYC,CYYC,CYYZ,1757567866,1757639236,2025-09-11T05:17:46+00:00,2025-09-12T01:07:16+00:00,1189
c010cb,CYYZ,YYZ,Toronto,CYYC,CYYZ,CYYZ,CYYC,1757651062,1757726378,2025-09-12T04:24:22+00:00,2025-09-13T01:19:38+00:00,1255
c010cb,CYYC,YYC,Calgary,CYYZ,CYYC,CYYC,CYYZ,1757739738,1757811623,2025-09-13T05:02:18+00:00,2025-09-14T01:00:23+00:00,1198
c010cb,CYYZ,YYZ,Toronto,CYYC,CYYZ,CYYZ,CYEG,1757824499,1757876677,2025-09-14T04:34:59+00:00,2025-09-14T19:04:37+00:00,869
c066dd,CYYC,YYC,Calgary,CYVR,CYYC,CYYC,CYVR,1756739501,1756745295,2025-09-01T15:11:41+00:00,2025-09-01T16:48:15+00:00,96
c066dd,CYUL,YUL,Montreal,CYYZ,CYUL,CYUL,CYYZ,1756929569,1756934764,2025-09-03T19:59:29+00:00,2025-09-03T21:26:04+00:00,86
c066dd,CYYZ,YYZ,Toronto,CYUL,CYYZ,CYYZ,CYUL,1757191916,1757219073,2025-09-06T20:51:56+00:00,2025-09-07T04:24:33+00:00,452
c066dd,CYUL,YUL,Montreal,CYYZ,CYUL,CYUL,CYYZ,1757221968,1757329835,2025-09-07T05:12:48+00:00,2025-09-08T11:10:35+00:00,1797
c066dd,CYYZ,YYZ,Toronto,CYUL,CYYZ,CYYZ,CYUL,1757333233,1757622841,2025-09-08T12:07:13+00:00,2025-09-11T20:34:01+00:00,4826
c066dd,CYUL,YUL,Montreal,CYYZ,CYUL,CYUL,CYVR,1757626395,1757698303,2025-09-11T21:33:15+00:00,2025-09-12T17:31:43+00:00,1198
c01cae,CYVR,YVR,Vancouver,CYEG,CYVR,CYVR,CYYC,1756704316,1756735600,2025-09-01T05:25:16+00:00,2025-09-01T14:06:40+00:00,521
c01cae,CYYC,YYC,Calgary,CYVR,CYYC,CYYC,CYVR,1756739334,1756834980,2025-09-01T15:08:54+00:00,2025-09-02T17:43:00+00:00,1594
c01cae,CYVR,YVR,Vancouver,CYYC,CYVR,CYVR,CYYC,1756838784,1756844363,2025-09-02T18:46:24+00:00,2025-09-02T20:19:23+00:00,92
c01cae,CYYZ,YYZ,Toronto,CYEG,CYYZ,CYYZ,CYYC,1756959052,1757074226,2025-09-04T04:10:52+00:00,2025-09-05T12:10:26+00:00,1919
c01cae,CYYC,YYC,Calgary,CYYZ,CYYC,CYYC,CYYZ,1757087382,1757094879,2025-09-05T15:49:42+00:00,2025-09-05T17:54:39+00:00,124
c01cae,CYYZ,YYZ,Toronto,CYYC,CYYZ,CYYZ,CYVR,1757155820,1757161989,2025-09-06T10:50:20+00:00,2025-09-06T12:33:09+00:00,102
c01cae,CYVR,YVR,Vancouver,CYYZ,CYVR,CYVR,CYYZ,1757178749,1757184676,2025-09-06T17:12:29+00:00,2025-09-06T18:51:16+00:00,98
c01cae,CYYZ,YYZ,Toronto,CYVR,CYYZ,CYYZ,CYVR,1757199269,1757261414,2025-09-06T22:54:29+00:00,2025-09-07T16:10:14+00:00,1035
c02f21,CYYC,YYC,Calgary,CYVR,CYYC,CYYC,CYVR,1756738679,1756743497,2025-09-01T14:57:59+00:00,2025-09-01T16:18:17+00:00,80
c02f21,CYVR,YVR,Vancouver,CYYC,CYVR,CYVR,CYYZ,1756747484,1757177457,2025-09-01T17:24:44+00:00,2025-09-06T16:50:57+00:00,7166
c02f21,CYVR,YVR,Vancouver,CYYC,CYVR,CYVR,CYYC,1757474272,1757536470,2025-09-10T03:17:52+00:00,2025-09-10T20:34:30+00:00,1036
c02f21,CYYC,YYC,Calgary,CYVR,CYYC,CYYC,CYVR,1757540483,1757549426,2025-09-10T21:41:23+00:00,2025-09-11T00:10:26+00:00,149
c02f21,CYVR,YVR,Vancouver,CYYC,CYVR,CYVR,CYEG,1757553055,1757651198,2025-09-11T01:10:55+00:00,2025-09-12T04:26:38+00:00,1635
c08106,CYYZ,YYZ,Toronto,CYVR,CYYZ,CYYZ,CYYC,1756748366,1756781014,2025-09-01T17:39:26+00:00,2025-09-02T02:43:34+00:00,544
c08106,CYYC,YYC,Calgary,CYYZ,CYYC,CYYC,CYVR,1756794898,1756847745,2025-09-02T06:34:58+00:00,2025-09-02T21:15:45+00:00,880
c08106,CYVR,YVR,Vancouver,CYYC,CYVR,CYVR,CYEG,1756851509,1756904499,2025-09-02T22:18:29+00:00,2025-09-03T13:01:39+00:00,883
c08106,CYEG,YEG,Edmonton,CYVR,CYEG,CYEG,CYVR,1756908809,1756915486,2025-09-03T14:13:29+00:00,2025-09-03T16:04:46+00:00,111
c08106,CYYZ,YYZ,Toronto,CYYC,CYYZ,CYYZ,CYYC,1757098193,1757125836,2025-09-05T18:49:53+00:00,2025-09-06T02:30:36+00:00,460
c08106,CYYC,YYC,Calgary,CYYZ,CYYC,CYYC,CYVR,1757139301,1757216352,2025-09-06T06:15:01+00:00,2025-09-07T03:39:12+00:00,1284
c05eb1,CYVR,YVR,Vancouver,CYYZ,CYVR,CYVR,CYYZ,1756712200,1756732216,2025-09-01T07:36:40+00:00,2025-09-01T13:10:16+00:00,333
c05eb1,CYYZ,YYZ,Toronto,CYVR,CYYZ,CYYZ,CYYC,1756747378,1756753366,2025-09-01T17:22:58+00:00,2025-09-01T19:02:46+00:00,99
c05eb1,CYYC,YYC,Calgary,CYYZ,CYYC,CYYC,CYYZ,1756767005,1756772889,2025-09-01T22:50:05+00:00,2025-09-02T00:28:09+00:00,98
c05eb1,CYYZ,YYZ,Toronto,CYYC,CYYZ,CYYZ,CYVR,1756785229,1756817050,2025-09-02T03:53:49+00:00,2025-09-02T12:44:10+00:00,530
c05eb1,CYVR,YVR,Vancouver,CYYZ,CYVR,CYVR,CYYZ,1756876494,1756881363,2025-09-03T05:14:54+00:00,2025-09-03T06:36:03+00:00,81
c05eb1,CYYZ,YYZ,Toronto,CYEG,CYYZ,CYYZ,CYVR,1756933550,1756948465,2025-09-03T21:05:50+00:00,2025-09-04T01:14:25+00:00,248
c05eb1,CYVR,YVR,Vancouver,CYYZ,CYVR,CYVR,CYYZ,1756964749,1756971210,2025-09-04T05:45:49+00:00,2025-09-04T07:33:30+00:00,107
c05eb1,CYYZ,YYZ,Toronto,CYVR,CYYZ,CYYZ,CYVR,1756987913,1756997910,2025-09-04T12:11:53+00:00,2025-09-04T14:58:30+00:00,166
c05eb1,CYYC,YYC,Calgary,CYYZ,CYYC,CYYC,CYYZ,1757084357,1757090671,2025-09-05T14:59:17+00:00,2025-09-05T16:44:31+00:00,105
c05eb1,CYYZ,YYZ,Toronto,CYYC,CYYZ,CYYZ,CYVR,1757176409,1757182568,2025-09-06T16:33:29+00:00,2025-09-06T18:16:08+00:00,102
c05eb1,CYVR,YVR,Vancouver,CYYZ,CYVR,CYVR,CYYZ,1757199306,1757205034,2025-09-06T22:55:06+00:00,2025-09-07T00:30:34+00:00,95
c05eb1,CYYZ,YYZ,Toronto,CYVR,CYYZ,CYYZ,CYVR,1757220020,1757239826,2025-09-07T04:40:20+00:00,2025-09-07T10:10:26+00:00,330
c05eb1,CYVR,YVR,Vancouver,CYYZ,CYVR,CYVR,CYYC,1757257180,1757308444,2025-09-07T14:59:40+00:00,2025-09-08T05:14:04+00:00,854
c05eb1,CYYC,YYC,Calgary,CYVR,CYYC,CYYC,CYVR,1757312180,1757334240,2025-09-08T06:16:20+00:00,2025-09-08T12:24:00+00:00,367
c05eb1,CYYZ,YYZ,Toronto,CYVR,CYYZ,CYYZ,CYYC,1757653676,1757675731,2025-09-12T05:07:56+00:00,2025-09-12T11:15:31+00:00,367
c05eb1,CYYC,YYC,Calgary,CYYZ,CYYC,CYYC,CYYZ,1757689989,1757695511,2025-09-12T15:13:09+00:00,2025-09-12T16:45:11+00:00,92
c05eb1,CYYZ,YYZ,Toronto,CYYC,CYYZ,CYYZ,CYVR,1757867606,1757873461,2025-09-14T16:33:26+00:00,2025-09-14T18:11:01+00:00,97
c05eb1,CYVR,YVR,Vancouver,CYYZ,CYVR,CYVR,CYYZ,1757889490,1757897152,2025-09-14T22:38:10+00:00,2025-09-15T00:45:52+00:00,127
c041b9,CYVR,YVR,Vancouver,CYYZ,CYVR,CYVR,CYYC,1756710316,1756732050,2025-09-01T07:05:16+00:00,2025-09-01T13:07:30+00:00,362
c041b9,CYYC,YYC,Calgary,CYVR,CYYC,CYYC,CYEG,1756735755,1756753930,2025-09-01T14:09:15+00:00,2025-09-01T19:12:10+00:00,302
c041b9,CYEG,YEG,Edmonton,CYYC,CYEG,CYEG,CYYC,1756755884,1756760359,2025-09-01T19:44:44+00:00,2025-09-01T20:59:19+00:00,74
c041b9,CYYC,YYC,Calgary,CYEG,CYYC,CYYC,CYYZ,1756762247,1756774396,2025-09-01T21:30:47+00:00,2025-09-02T00:53:16+00:00,202
c041b9,CYYZ,YYZ,Toronto,CYYC,CYYZ,CYYZ,CYVR,1756787309,1756915218,2025-09-02T04:28:29+00:00,2025-09-03T16:00:18+00:00,2131
c058d5,CYVR,YVR,Vancouver,CYYZ,CYVR,CYVR,CYYZ,1756707649,1756714081,2025-09-01T06:20:49+00:00,2025-09-01T08:08:01+00:00,107
c058d5,CYYZ,YYZ,Toronto,CYVR,CYYZ,CYYZ,CYVR,1756728363,1756994589,2025-09-01T12:06:03+00:00,2025-09-04T14:03:09+00:00,4437
c0473b,CYVR,YVR,Vancouver,CYYC,CYVR,CYVR,CYYC,1756702497,1756712597,2025-09-01T04:54:57+00:00,2025-09-01T07:43:17+00:00,168
c0473b,CYYC,YYC,Calgary,CYVR,CYYC,CYYC,CYVR,1756715987,1756785215,2025-09-01T08:39:47+00:00,2025-09-02T03:53:35+00:00,1153
c0473b,CYVR,YVR,Vancouver,CYYC,CYVR,CYVR,CYYC,1756788863,1756798329,2025-09-02T04:54:23+00:00,2025-09-02T07:32:09+00:00,157
c0473b,CYYC,YYC,Calgary,CYVR,CYYC,CYYC,CYVR,1756801734,1756873487,2025-09-02T08:28:54+00:00,2025-09-03T04:24:47+00:00,1195
c0473b,CYVR,YVR,Vancouver,CYYC,CYVR,CYVR,CYYC,1756877095,1756887783,2025-09-03T05:24:55+00:00,2025-09-03T08:23:03+00:00,178
c0473b,CYYC,YYC,Calgary,CYVR,CYYC,CYYC,CYVR,1756891199,1756959713,2025-09-03T09:19:59+00:00,2025-09-04T04:21:53+00:00,1141
c0473b,CYVR,YVR,Vancouver,CYYC,CYVR,CYVR,CYYC,1756963604,1756974183,2025-09-04T05:26:44+00:00,2025-09-04T08:23:03+00:00,176
c0473b,CYYC,YYC,Calgary,CYVR,CYYC,CYYC,CYVR,1756977674,1757045544,2025-09-04T09:21:14+00:00,2025-09-05T04:12:24+00:00,1131
c0473b,CYVR,YVR,Vancouver,CYYC,CYVR,CYVR,CYYC,1757049163,1757058819,2025-09-05T05:12:43+00:00,2025-09-05T07:53:39+00:00,160
c0473b,CYYC,YYC,Calgary,CYVR,CYYC,CYYC,CYVR,1757062234,1757132028,2025-09-05T08:50:34+00:00,2025-09-06T04:13:48+00:00,1163
c0473b,CYVR,YVR,Vancouver,CYYC,CYVR,CYVR,CYYC,1757135544,1757144463,2025-09-06T05:12:24+00:00,2025-09-06T07:41:03+00:00,148
c0473b,CYYC,YYC,Calgary,CYVR,CYYC,CYYC,CYVR,1757148077,1757218309,2025-09-06T08:41:17+00:00,2025-09-07T04:11:49+00:00,1170
c0473b,CYVR,YVR,Vancouver,CYYC,CYVR,CYVR,CYYC,1757222215,1757232303,2025-09-07T05:16:55+00:00,2025-09-07T08:05:03+00:00,168
c0473b,CYYC,YYC,Calgary,CYVR,CYYC,CYYC,CYVR,1757235809,1757391062,2025-09-07T09:03:29+00:00,2025-09-09T04:11:02+00:00,2587
c0473b,CYVR,YVR,Vancouver,CYYC,CYVR,CYVR,CYYC,1757394778,1757404835,2025-09-09T05:12:58+00:00,2025-09-09T08:00:35+00:00,167
c0473b,CYYC,YYC,Calgary,CYVR,CYYC,CYYC,CYVR,1757408541,1757476905,2025-09-09T09:02:21+00:00,2025-09-10T04:01:45+00:00,1139
c0473b,CYVR,YVR,Vancouver,CYYC,CYVR,CYVR,CYYC,1757480396,1757490920,2025-09-10T04:59:56+00:00,2025-09-10T07:55:20+00:00,175
c0473b,CYYC,YYC,Calgary,CYVR,CYYC,CYYC,CYVR,1757494575,1757563995,2025-09-10T08:56:15+00:00,2025-09-11T04:13:15+00:00,1157
c0473b,CYVR,YVR,Vancouver,CYYC,CYVR,CYVR,CYYC,1757567420,1757578451,2025-09-11T05:10:20+00:00,2025-09-11T08:14:11+00:00,183
c0473b,CYYC,YYC,Calgary,CYVR,CYYC,CYYC,CYVR,1757582141,1757650885,2025-09-11T09:15:41+00:00,2025-09-12T04:21:25+00:00,1145
c0473b,CYVR,YVR,Vancouver,CYYC,CYVR,CYVR,CYYC,1757654755,1757662929,2025-09-12T05:25:55+00:00,2025-09-12T07:42:09+00:00,136
c0473b,CYYC,YYC,Calgary,CYVR,CYYC,CYYC,CYVR,1757666729,1757737005,2025-09-12T08:45:29+00:00,2025-09-13T04:16:45+00:00,1171
c0473b,CYVR,YVR,Vancouver,CYYC,CYVR,CYVR,CYYC,1757740845,1757750684,2025-09-13T05:20:45+00:00,2025-09-13T08:04:44+00:00,163
c0473b,CYYC,YYC,Calgary,CYVR,CYYC,CYYC,CYVR,1757754172,1757909140,2025-09-13T09:02:52+00:00,2025-09-15T04:05:40+00:00,2582
c0473b,CYVR,YVR,Vancouver,CYYC,CYVR,CYVR,CYYC,1757912784,1757923384,2025-09-15T05:06:24+00:00,2025-09-15T08:03:04+00:00,176
c0307c,CYYZ,YYZ,Toronto,CYVR,CYYZ,CYYZ,CYVR,1756727543,1756733804,2025-09-01T11:52:23+00:00,2025-09-01T13:36:44+00:00,104
c0307c,CYVR,YVR,Vancouver,CYYZ,CYVR,CYVR,CYYZ,1756749869,1756792763,2025-09-01T18:04:29+00:00,2025-09-02T05:59:23+00:00,714
c0307c,CYYZ,YYZ,Toronto,CYUL,CYYZ,CYYZ,CYUL,1756991518,1757240580,2025-09-04T13:11:58+00:00,2025-09-07T10:23:00+00:00,4151
c0307c,CYUL,YUL,Montreal,CYYZ,CYUL,CYUL,CYYZ,1757244680,1757331436,2025-09-07T11:31:20+00:00,2025-09-08T11:37:16+00:00,1445
c0307c,CYYZ,YYZ,Toronto,CYUL,CYYZ,CYYZ,CYUL,1757334737,1757416751,2025-09-08T12:32:17+00:00,2025-09-09T11:19:11+00:00,1366
c0307c,CYUL,YUL,Montreal,CYYZ,CYUL,CYUL,CYYZ,1757420339,1757428292,2025-09-09T12:18:59+00:00,2025-09-09T14:31:32+00:00,132
c0307c,CYYZ,YYZ,Toronto,CYUL,CYYZ,CYYZ,CYVR,1757431498,1757859641,2025-09-09T15:24:58+00:00,2025-09-14T14:20:41+00:00,7135
c0534e,CYVR,YVR,Vancouver,CYYZ,CYVR,CYVR,CYYZ,1756706458,1756711849,2025-09-01T06:00:58+00:00,2025-09-01T07:30:49+00:00,89
c0534e,CYYZ,YYZ,Toronto,CYVR,CYYZ,CYYZ,CYVR,1756727249,1756735361,2025-09-01T11:47:29+00:00,2025-09-01T14:02:41+00:00,135
c0534e,CYVR,YVR,Vancouver,CYYZ,CYVR,CYVR,CYYZ,1756965894,1756970885,2025-09-04T06:04:54+00:00,2025-09-04T07:28:05+00:00,83
c0534e,CYYZ,YYZ,Toronto,CYVR,CYYZ,CYYZ,CYYC,1756985568,1757098839,2025-09-04T11:32:48+00:00,2025-09-05T19:00:39+00:00,1887
c0534e,CYYC,YYC,Calgary,CYVR,CYYC,CYYC,CYVR,1757384007,1757388210,2025-09-09T02:13:27+00:00,2025-09-09T03:23:30+00:00,70
c0534e,CYVR,YVR,Vancouver,CYYC,CYVR,CYVR,CYYZ,1757391918,1757397428,2025-09-09T04:25:18+00:00,2025-09-09T05:57:08+00:00,91
c0534e,CYYZ,YYZ,Toronto,CYVR,CYYZ,CYYZ,CYVR,1757413228,1757426387,2025-09-09T10:20:28+00:00,2025-09-09T13:59:47+00:00,219
c0534e,CYYC,YYC,Calgary,CYYZ,CYYC,CYYC,CYYZ,1757544704,1757550448,2025-09-10T22:51:44+00:00,2025-09-11T00:27:28+00:00,95
c0534e,CYYZ,YYZ,Toronto,CYYC,CYYZ,CYYZ,CYVR,1757563075,1757813235,2025-09-11T03:57:55+00:00,2025-09-14T01:27:15+00:00,4169
